,index,pandas_function,num_np_calls,np_calls,np_calls_w_args
25,15546,/tests/frame/constructors/test_from_records.py_test_from_records_sequencelike,22,"['array', 'random.default_rng', 'float64', 'array', 'random.default_rng', 'float64', 'array', 'arange', 'int64', 'array', 'array', 'random.default_rng', 'float32', 'array', 'random.default_rng', 'float32', 'array', 'arange', 'int32', 'dtype', 'array', 'rec.recarray']","['random.default_rng(2).standard_normal(6)', 'random.default_rng(2).standard_normal(6)', 'array(np.arange(6), dtype=np.int64)', 'array([True, False] * 3, dtype=bool)', 'random.default_rng(2).standard_normal(6)', 'random.default_rng(2).standard_normal(6)', 'array(np.arange(6), dtype=np.int32)', 'dtype(dtype).descr[0][1]) for c in b.columns])', 'array(tuples, dtype=dtypes).view(np.rec.recarray)']"
26,8872,/tests/series/methods/test_rank.py_test_rank,22,"['nan', 'isnan', 'inf', 'nan', 'arange', 'arange', 'repeat', 'repeat', 'nan', 'repeat', 'nan', 'arange', 'nan', 'repeat', 'nan', 'arange', 'nan', 'arange', 'nan', 'nan', 'array', 'random.default_rng']","['isnan(datetime_series)', 'arange(5).repeat(2))', 'arange(5))', 'repeat(1, 100))', 'repeat(0.505, 100))', 'repeat(50.0 / 99.0, 100))', 'arange(5))', 'repeat(np.nan, 100))', 'arange(5), dtype=""float"")', 'arange(5), rng, dtype=""float"")', 'random.default_rng(2).permutation(len(values))']"
27,20497,/tests/reshape/concat/test_append_common.py_test_concat_categorical_coercion,22,"['nan', 'nan', 'float64', 'nan', 'float64', 'nan', 'nan', 'float64', 'nan', 'float64', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
28,10996,/tests/strings/test_extract.py_test_extract_expand_capture_groups,22,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
29,5224,/tests/io/generate_legacy_storage_files.py_create_pickle_data,22,"['nan', 'arange', 'arange', 'float64', 'arange', 'uint64', 'arange', 'int64', 'arange', 'float64', 'arange', 'float64', 'arange', 'float64', 'arange', 'int64', 'arange', 'float64', 'arange', 'int64', 'arange', 'arange']","['arange(10))', 'arange(10, dtype=np.float64))', 'arange(10, dtype=np.uint64))', 'arange(10).astype(np.int64), index=date_range(""20130101"", periods=10)', 'arange(5).astype(np.float64)', 'arange(5).astype(np.float64), index=[""A"", ""B"", ""C"", ""D"", ""A""])', 'arange(5).astype(np.float64), ""B"": np.arange(5).astype(np.int64)', 'arange(15).reshape(5, 3).astype(np.float64)', 'arange(3).astype(np.int64)', 'arange(1000))', 'arange(10000))']"
30,10170,/tests/groupby/test_libgroupby.py_test_cython_group_transform_algos,21,"['array', 'intp', 'array', 'nan', 'zeros_like', 'nan', 'array', 'nan', 'zeros_like', 'nan', 'array', 'nan', 'array', 'timedelta64', 'zeros_like', 'array', 'timedelta64', 'timedelta64', 'timedelta64', 'timedelta64', 'timedelta64']","['array([0, 0, 0, 0, 0], dtype=np.intp)', 'array([[1], [2], [3], [np.nan], [4]], dtype=""float64"")', 'zeros_like(data)', 'array([1, 2, 6, np.nan, 24], dtype=""float64"")', 'zeros_like(data)', 'array([1, 3, 6, np.nan, 10], dtype=""float64"")', 'array([np.timedelta64(1, ""ns"")] * 5, dtype=""m8[ns]"")', 'zeros_like(data, dtype=""int64"")', 'timedelta64(1, ""ns"")', 'timedelta64(2, ""ns"")', 'timedelta64(3, ""ns"")', 'timedelta64(4, ""ns"")', 'timedelta64(5, ""ns"")']"
31,15366,/tests/frame/indexing/test_indexing.py_test_getitem_boolean_indexing_mixed,20,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
32,2973,/tests/arrays/categorical/test_api.py_test_set_categories,20,"['array', 'object_', 'array', 'int8', 'array', 'int8', 'array', 'int8', 'array', 'int64', 'asarray', 'array', 'int8', 'array', 'int64', 'asarray', 'asarray', 'asarray', 'asarray', 'asarray']","['array([""a"", ""b"", ""c"", ""a""], dtype=np.object_)', 'array([0, -1, -1, 0], dtype=np.int8))', 'array([0, 1, -1, 0], dtype=np.int8))', 'array([0, 1, 2, 3, 0], dtype=np.int8))', 'array([1, 2, 3, 4, 1], dtype=np.int64)', 'asarray(c), exp)', 'array([3, 2, 1, 0, 3], dtype=np.int8))', 'array([1, 2, 3, 4, 1], dtype=np.int64)', 'asarray(c), exp)', 'asarray(c), np.asarray(c2))', 'asarray(c), np.asarray(c2))']"
33,13215,/tests/indexes/datetimes/methods/test_tz_convert.py_test_dti_tz_convert_dst,20,"['repeat', 'array', 'array', 'int32', 'repeat', 'array', 'array', 'int32', 'repeat', 'array', 'array', 'int32', 'repeat', 'array', 'array', 'int32', 'int32', 'int32', 'int32', 'int32']","['array([18, 19, 20, 21, 22, 23, 0, 1, 3, 4, 5])', 'array([n, n, n, n, n, n, n, n, n, n, 1])', 'array([23, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9])', 'array([n, n, n, n, n, n, n, n, n, n, 1])', 'array([19, 20, 21, 22, 23, 0, 1, 1, 2, 3, 4])', 'array([n, n, n, n, n, n, n, n, n, n, 1])', 'array([22, 23, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10])', 'array([n, n, n, n, n, n, n, n, n, n, n, n, 1])']"
34,2474,/tests/test_algos.py_test_basic,20,"['array', 'array', 'array', 'intp', 'array', 'arange', 'intp', 'array', 'intp', 'array', 'array', 'intp', 'array', 'arange', 'array', 'intp', 'array', 'array', 'intp', 'array']","['array([""a"", ""b"", ""b"", ""a"", ""a"", ""c"", ""c"", ""c""], dtype=object)', 'array([""a"", ""b"", ""c""], dtype=object))', 'array([0, 1, 1, 0, 0, 2, 2, 2], dtype=np.intp)', 'array([""a"", ""b"", ""c""], dtype=object)', 'arange(5, dtype=np.intp)', 'array([0, 1, 2, 3, 4], dtype=np.intp)', 'array([4, 3, 2, 1, 0], dtype=arr.dtype)', 'array([4, 3, 2, 1, 0], dtype=np.intp)', 'array([0, 1, 2, 3, 4], dtype=arr.dtype)', 'arange(5.0)', 'array([0, 1, 2, 3, 4], dtype=np.intp)', 'array([4.0, 3.0, 2.0, 1.0, 0.0], dtype=arr.dtype)', 'array([4, 3, 2, 1, 0], dtype=np.intp)', 'array([0.0, 1.0, 2.0, 3.0, 4.0], dtype=arr.dtype)']"
35,13712,/tests/libs/test_join.py_test_outer_join_indexer,20,"['array', 'int64', 'array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp', 'array', 'int64', 'array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp']","['array([1, 2, 3, 4, 5], dtype=np.int64)', 'array([0, 3, 5, 7, 9], dtype=np.int64)', 'array([0, 1, 2, 3, 4, 5, 7, 9], dtype=np.int64)', 'array([-1, 0, 1, 2, 3, 4, -1, -1], dtype=np.intp)', 'array([0, -1, -1, 1, -1, 2, 3, 4], dtype=np.intp)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64))', 'array([0], dtype=np.intp))', 'array([0], dtype=np.intp))']"
36,13711,/tests/libs/test_join.py_test_inner_join_indexer,20,"['array', 'int64', 'array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp', 'array', 'int64', 'array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp']","['array([1, 2, 3, 4, 5], dtype=np.int64)', 'array([0, 3, 5, 7, 9], dtype=np.int64)', 'array([3, 5], dtype=np.int64)', 'array([2, 4], dtype=np.intp)', 'array([1, 2], dtype=np.intp)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64))', 'array([0], dtype=np.intp))', 'array([0], dtype=np.intp))']"
37,13705,/tests/libs/test_join.py_test_outer_join_indexer,19,"['arange', 'arange', 'array', 'ndarray', 'ndarray', 'ndarray', 'arange', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp']","['arange(3, dtype=dtype)', 'arange(2, 5, dtype=dtype)', 'array([], dtype=dtype)', 'arange(5, dtype=dtype))', 'array([0, 1, 2, -1, -1], dtype=np.intp)', 'array([-1, -1, 0, 1, 2], dtype=np.intp)', 'array([-1, -1, -1], dtype=np.intp)', 'array([0, 1, 2], dtype=np.intp)', 'array([0, 1, 2], dtype=np.intp)', 'array([-1, -1, -1], dtype=np.intp)']"
38,15548,/tests/frame/constructors/test_from_records.py_test_from_records_dictlike,19,"['array', 'random.default_rng', 'float64', 'array', 'random.default_rng', 'float64', 'array', 'arange', 'int64', 'array', 'array', 'random.default_rng', 'float32', 'array', 'random.default_rng', 'float32', 'array', 'arange', 'int32']","['random.default_rng(2).standard_normal(6)', 'random.default_rng(2).standard_normal(6)', 'array(np.arange(6), dtype=np.int64)', 'array([True, False] * 3, dtype=bool)', 'random.default_rng(2).standard_normal(6)', 'random.default_rng(2).standard_normal(6)', 'array(np.arange(6), dtype=np.int32)']"
39,3269,/tests/arrays/sparse/test_constructors.py_test_constructor_dtype,19,"['nan', 'nan', 'float64', 'nan', 'float64', 'isnan', 'nan', 'nan', 'float64', 'float64', 'float64', 'nan', 'isnan', 'int64', 'int64', 'int64', 'int64', 'int64', 'int64']","['isnan(arr.fill_value)', 'isnan(arr.fill_value)']"
40,3330,/tests/arrays/sparse/test_array.py_test_ufunc,19,"['nan', 'nan', 'nan', 'nan', 'abs', 'abs', 'abs', 'nan', 'nan', 'sin', 'nan', 'nan', 'sin', 'sin', 'sin', 'sin', 'sin', 'sin', 'sin']","['abs(sparse), result)', 'abs(sparse), result)', 'abs(sparse), exp)', 'sin([1, np.nan, 2, np.nan, -2]))', 'sin(sparse), result)', 'sin([1, -1, 2, -2]), fill_value=np.sin(1))', 'sin(sparse), result)', 'sin([1, -1, 0, -2]), fill_value=np.sin(0))', 'sin(sparse), result)']"
41,20309,/tests/reshape/test_union_categoricals.py_test_union_categoricals_nan,19,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['array([np.nan, np.nan], dtype=object))']"
42,14887,/tests/frame/test_stack_unstack.py_test_unstack_nan_index2,18,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
43,11003,/tests/strings/test_extract.py_test_extract_series,18,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
44,13713,/tests/libs/test_join.py_test_left_join_indexer,18,"['array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp', 'array', 'int64', 'array', 'int64', 'array', 'int64', 'array', 'intp', 'array', 'intp']","['array([1, 2, 3, 4, 5], dtype=np.int64)', 'array([0, 3, 5, 7, 9], dtype=np.int64)', 'array([0, 1, 2, 3, 4], dtype=np.intp)', 'array([-1, -1, 1, -1, 2], dtype=np.intp)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64)', 'array([5], dtype=np.int64))', 'array([0], dtype=np.intp))', 'array([0], dtype=np.intp))']"
45,23928,/core/groupby/groupby.py__cumcount_array,18,"['ndarray', 'empty', 'int64', 'r_', 'diff', 'r_', 'nonzero', 'repeat', 'repeat', 'r_', 'where', 'nan', 'float64', 'int64', 'empty', 'intp', 'arange', 'intp']","['empty(0, dtype=np.int64)', 'diff(np.r_[np.nonzero(run)[0], count])', 'repeat(out[run], rep)', 'repeat(out[np.r_[run[1:], True]], rep)', 'where(ids == -1, np.nan, out.astype(np.float64, copy=False))', 'empty(count, dtype=np.intp)', 'arange(count, dtype=np.intp)']"
46,18401,/tests/dtypes/test_missing.py_test_array_equivalent_nested_mixed_list,18,"['array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'empty', 'array', 'array', 'array', 'array']","['array([np.array([1, 2, 3]), np.array([4, 5])], dtype=object)', 'array([[1, 2, 3], [4, 5]], dtype=object)', 'array([np.array([1, 2, 3]), np.array([4, 5])], dtype=object)', 'array([np.array([6]), np.array([7, 8]), np.array([9])], dtype=object)', 'array([[[1, 2, 3], [4, 5]], [[6], [7, 8], [9]]], dtype=object)', 'empty(2, dtype=object)', 'array([None, ""b""], dtype=object)', 'array([""c"", ""d""], dtype=object)', 'array([subarr, None], dtype=object)', 'array([[[None, ""b""], [""c"", ""d""]], None], dtype=object)']"
47,20379,/tests/reshape/test_pivot.py_test_pivot_timegrouper_double,18,"['array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
48,20381,/tests/reshape/test_pivot.py_test_pivot_dtaccessor,18,"['arange', 'int32', 'int32', 'int32', 'array', 'int32', 'array', 'int32', 'array', 'int32', 'array', 'array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['arange(6, dtype=""int64"")', 'array([7, 7, 8, 8, 9, 9], dtype=np.int32)', 'array([1, 2] * 3, dtype=np.int32)', 'array([[0.0, 3.0, 1.0, 4.0, 2.0, 5.0]])', 'array([""X"", ""X"", ""X"", ""X"", ""Y"", ""Y""])']"
49,21873,/core/nanops.py_na_accum_func,18,"['ndarray', 'cumprod', 'maximum.accumulate', 'cumsum', 'minimum.accumulate', 'ndarray', 'cumprod', 'nan', 'maximum.accumulate', 'inf', 'nan', 'cumsum', 'nan', 'minimum.accumulate', 'inf', 'nan', 'integer', 'bool_']",[]
50,25793,/core/dtypes/cast.py_infer_dtype_from_scalar,18,"['ndarray', 'datetime64', 'timedelta64', 'timedelta64', 'dtype', 'bool_', 'integer', 'dtype', 'dtype', 'int64', 'array', 'array', 'floating', 'dtype', 'dtype', 'float64', 'dtype', 'complex128']","['timedelta64(""NaT"", ""ns"")', 'dtype(np.bool_)', 'dtype(type(val))', 'dtype(np.int64)', 'array(val, dtype=dtype)', 'array(val)', 'dtype(type(val))', 'dtype(np.float64)', 'dtype(np.complex128)']"
51,3432,/tests/arrays/sparse/test_indexing.py_test_take_filling,18,"['nan', 'nan', 'nan', 'array', 'nan', 'nan', 'array', 'nan', 'nan', 'nan', 'array', 'nan', 'nan', 'array', 'array', 'array', 'array', 'array']","['array([1, 0, -1]))', 'array([1, 0, -1]), allow_fill=True)', 'array([1, 0, -1]), allow_fill=False, fill_value=True)', 'array([1, 0, -2]), allow_fill=True)', 'array([1, 0, -5]), allow_fill=True)', 'array([1, -6]))', 'array([1, 5]))', 'array([1, 5]), allow_fill=True)']"
52,11395,/tests/window/test_win_type.py_test_cmov_window_regular_missing_data,18,"['array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
53,11396,/tests/window/test_win_type.py_test_cmov_window_special,17,"['array', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['array([6.95, 15.21, 4.72, 9.12, 13.81, 13.49, 16.68, 9.48, 10.63, 14.48])']"
54,12673,/tests/indexes/period/test_indexing.py_test_get_indexer2,17,"['array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'array', 'intp', 'timedelta64', 'timedelta64', 'array', 'intp', 'timedelta64']","['array([0, 1, 2], dtype=np.intp)', 'array([-1, 0, 1], dtype=np.intp)', 'array([0, 1, 2], dtype=np.intp)', 'array([0, 1, 1], dtype=np.intp)', 'array([0, -1, 1], dtype=np.intp)', 'array([0, 1, 1], dtype=np.intp)', 'timedelta64(1, ""D"")', 'timedelta64(x)', 'array([0, -1, 1], dtype=np.intp)', 'timedelta64(1, ""M"")']"
55,10256,/tests/groupby/test_groupby.py_test_groupby_nat_exclude,17,"['random.default_rng', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'array', 'intp', 'array', 'intp', 'nan', 'nan', 'nan', 'nan']","['random.default_rng(2).standard_normal(8)', 'array([1, 7], dtype=np.intp)', 'array([3, 5], dtype=np.intp)']"
56,15909,/tests/frame/methods/test_compare.py_test_compare_various_formats,17,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
57,14496,/tests/frame/test_constructors.py_test_constructor_for_list_with_dtypes,17,"['arange', 'dtype', 'array', 'arange', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype', 'dtype']","['arange(5) for x in range(5)])', 'dtype(""int"")] * 5)', 'array(np.arange(5), dtype=""int32"") for x in range(5)])', 'dtype(""int32"")] * 5)', 'dtype(""int64"")', 'dtype(""int64"")', 'dtype(""float64"")', 'dtype(""int64"")', 'dtype(""float64"")', 'dtype(""int64"")', 'dtype(""float64"")', 'dtype(""int64"")', 'dtype(""float64"")', 'dtype(""object"")', 'dtype(""datetime64[ns]"")', 'dtype(""float64"")']"
58,18592,/tests/dtypes/test_inference.py_test_is_datetimelike_array_all_nan_nat_like,17,"['array', 'nan', 'datetime64', 'array', 'nan', 'timedelta64', 'array', 'nan', 'datetime64', 'timedelta64', 'array', 'nan', 'array', 'nan', 'nan', 'array', 'array']","['array([np.nan, pd.NaT, np.datetime64(""nat"")])', 'array([np.nan, pd.NaT, np.timedelta64(""nat"")])', 'array([np.nan, pd.NaT, np.datetime64(""nat""), np.timedelta64(""nat"")])', 'array([np.nan, pd.NaT])', 'array([np.nan, np.nan], dtype=object)']"
59,14947,/tests/frame/test_stack_unstack.py_test_multi_level_stack_categorical,17,"['arange', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['arange(8).reshape(2, 4), columns=midx)']"
60,3434,/tests/arrays/sparse/test_indexing.py_test_take_filling_all_nan,16,"['nan', 'nan', 'nan', 'nan', 'nan', 'array', 'nan', 'nan', 'nan', 'array', 'nan', 'nan', 'nan', 'array', 'array', 'array']","['array([1, 0, -1]))', 'array([1, 0, -1]), fill_value=True)', 'array([1, -6]))', 'array([1, 5]))', 'array([1, 5]), fill_value=True)']"
61,18399,/tests/dtypes/test_missing.py_test_array_equivalent_nested2,16,"['array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array', 'array']","['array([np.array([50, 70]), np.array([90])], dtype=object)', 'array([np.array([20, 30])], dtype=object)', 'array([np.array([50, 70]), np.array([90])], dtype=object)', 'array([np.array([20, 30])], dtype=object)', 'array([np.array([np.array([50, 50, 50])], dtype=object)], dtype=object)', 'array([50])']"
62,15605,/tests/frame/methods/test_rank.py_test_rank_na_option,16,"['nan', 'nan', 'nan', 'nan', 'inf', 'apply_along_axis', 'apply_along_axis', 'inf', 'apply_along_axis', 'apply_along_axis', 'inf', 'apply_along_axis', 'apply_along_axis', 'inf', 'apply_along_axis', 'apply_along_axis']","['apply_along_axis(sp_stats.rankdata, 0, fvals)', 'apply_along_axis(sp_stats.rankdata, 1, fvals)', 'apply_along_axis(sp_stats.rankdata, 0, fval0)', 'apply_along_axis(sp_stats.rankdata, 1, fval1)', 'apply_along_axis(sp_stats.rankdata, 0, -fvals)', 'apply_along_axis(sp_stats.rankdata, 1, -fvals)', 'apply_along_axis(sp_stats.rankdata, 0, -fval0)', 'apply_along_axis(sp_stats.rankdata, 1, -fval1)']"
63,8219,/tests/series/test_constructors.py_test_constructor_pass_nan_nat,16,"['nan', 'nan', 'float64', 'float64', 'nan', 'nan', 'array', 'nan', 'nan', 'array', 'nan', 'array', 'nan', 'nan', 'array', 'nan']","['array([np.nan, np.nan])), exp)', 'array([NaT, NaT])), exp)', 'array([NaT, np.nan])), exp)', 'array([np.nan, NaT])), exp)']"
64,10930,/tests/strings/test_case_justify.py_test_pad_mixed_object,16,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
65,18803,/tests/dtypes/cast/test_can_hold_element.py_test_can_hold_element_int8_int,16,"['array', 'int8', 'int8', 'uint8', 'int16', 'uint16', 'int32', 'uint32', 'int64', 'uint64', 'int16', 'uint16', 'int32', 'uint32', 'int64', 'uint64']","['array([], dtype=np.int8)', 'int8(element))', 'uint8(element))', 'int16(element))', 'uint16(element))', 'int32(element))', 'uint32(element))', 'int64(element))', 'uint64(element))', 'int16(element))', 'uint16(element))', 'int32(element))', 'uint32(element))', 'int64(element))', 'uint64(element))']"
66,18398,/tests/dtypes/test_missing.py_test_array_equivalent_nested,16,"['array', 'array', 'array', 'array', 'array', 'array', 'empty', 'array', 'array', 'empty', 'array', 'array', 'array', 'array', 'array', 'array']","['array([np.array([50, 70, 90]), np.array([20, 30])], dtype=object)', 'array([np.array([50, 70, 90]), np.array([20, 30])], dtype=object)', 'empty(2, dtype=object)', 'array([50, 70, 90]), np.array([20, 30, 40])', 'empty(2, dtype=object)', 'array([50, 70, 90]), np.array([20, 30, 40])', 'array([np.array([50, 50, 50]), np.array([40, 40])], dtype=object)', 'array([50, 40])']"
67,10935,/tests/strings/test_case_justify.py_test_center_ljust_rjust_mixed_object,16,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
68,4614,/tests/indexing/test_partial.py_test_series_partial_set,16,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'dtype', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","[""dtype(int)}'\\)""]"
69,2944,/tests/arrays/categorical/test_operators.py_test_comparisons,16,"['asarray', 'asarray', 'asarray', 'asarray', 'asarray', 'asarray', 'random.default_rng', 'asarray', 'asarray', 'zeros', 'array', 'array', 'array', 'array', 'array', 'array']","['asarray(factor)', 'asarray(factor)', 'asarray(factor)', 'asarray(factor)', 'asarray(factor)', 'asarray(factor)', 'random.default_rng(2).permutation(n)', 'asarray(factor) == np.asarray(other)', 'zeros(len(factor), dtype=bool)', 'array([True, False, False])', 'array([False, False, True])', 'array([False, False, True])', 'array([""b"", ""b"", ""b""], dtype=object)', 'array([True, False, False])', 'array(""b"")']"
70,15845,/tests/frame/methods/test_get_numeric_data.py_test_get_numeric_data,16,"['dtype', 'dtype', 'object_', 'arange', 'dtype', 'dtype', 'dtype', 'dtype', 'array', 'array', 'array', 'arange', 'pi', 'e', 'pi', 'e']","['dtype(""M8[s]"")', 'dtype(np.object_)', 'arange(10)', 'dtype(""float64"")', 'dtype(""int64"")', 'dtype(objectname)', 'dtype(datetime64name)', 'array([1.0] * 10, dtype=""float32"")', 'array([1] * 10, dtype=""int32"")', 'array([1] * 10, dtype=""int16"")', 'arange(10)']"
71,15029,/tests/frame/test_reductions.py_test_mode_dropna,15,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'arange']","['arange(4, dtype=""int64"")']"
72,13580,/tests/indexes/numeric/test_join.py_test_join_left,15,"['array', 'array', 'array', 'intp', 'uint64', 'array', 'intp', 'uint64', 'array', 'array', 'array', 'array', 'intp', 'array', 'intp']","['array([7, 12, 25, 1, 2, 10], dtype=""uint64""))', 'array([1, 2, 7, 10, 12, 25], dtype=""uint64""))', 'array([-1, 5, -1, -1, 2], dtype=np.intp)', 'array([-1, 3, -1, -1, 5], dtype=np.intp)', 'array([1, 1, 2, 5], dtype=""uint64""))', 'array([1, 2, 5, 7, 9], dtype=""uint64""))', 'array([1, 1, 2, 5, 7, 9], dtype=""uint64""))', 'array([0, 1, 2, 3, -1, -1], dtype=np.intp)', 'array([0, 0, 1, 2, 3, 4], dtype=np.intp)']"
73,16402,/tests/frame/methods/test_sort_index.py_test_sort_index_nan,15,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",[]
74,13581,/tests/indexes/numeric/test_join.py_test_join_right,15,"['array', 'array', 'array', 'intp', 'uint64', 'array', 'intp', 'uint64', 'array', 'array', 'array', 'array', 'intp', 'array', 'intp']","['array([7, 12, 25, 1, 2, 10], dtype=""uint64""))', 'array([1, 2, 7, 10, 12, 25], dtype=""uint64""))', 'array([-1, -1, 4, -1, -1, 1], dtype=np.intp)', 'array([-1, -1, -1, 1, -1, 4], dtype=np.intp)', 'array([1, 1, 2, 5], dtype=""uint64""))', 'array([1, 2, 5, 7, 9], dtype=""uint64""))', 'array([1, 1, 2, 5, 7, 9], dtype=""uint64""))', 'array([0, 1, 2, 3, -1, -1], dtype=np.intp)', 'array([0, 0, 1, 2, 3, 4], dtype=np.intp)']"
75,10936,/tests/strings/test_case_justify.py_test_center_ljust_rjust_fillchar,15,"['array', 'array', 'object_', 'array', 'object_', 'array', 'array', 'object_', 'array', 'object_', 'array', 'array', 'object_', 'array', 'object_']","['array([v.center(5, ""X"") for v in np.array(s)], dtype=np.object_)', 'array(result, dtype=np.object_), expected)', 'array([v.ljust(5, ""X"") for v in np.array(s)], dtype=np.object_)', 'array(result, dtype=np.object_), expected)', 'array([v.rjust(5, ""X"") for v in np.array(s)], dtype=np.object_)', 'array(result, dtype=np.object_), expected)']"
76,5507,/tests/io/test_stata.py_test_bool_uint,15,"['bool_', 'uint8', 'uint8', 'uint16', 'uint16', 'uint32', 'uint32', 'int32', 'int8', 'int8', 'int16', 'int16', 'int32', 'int32', 'float64']",[]
77,19839,/tests/copy_view/test_functions.py_test_join_multiple_dataframes_on_key,15,"['shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory', 'shares_memory']","['shares_memory(get_array(result, ""a""), get_array(df1, ""a""))', 'shares_memory(get_array(result, ""b""), get_array(dfs_list[0], ""b""))', 'shares_memory(get_array(result, ""c""), get_array(dfs_list[1], ""c""))', 'shares_memory(get_array(result.index), get_array(df1.index))', 'shares_memory(get_array(result, ""a""), get_array(df1, ""a""))', 'shares_memory(get_array(result, ""b""), get_array(dfs_list[0], ""b""))', 'shares_memory(get_array(result, ""c""), get_array(dfs_list[1], ""c""))', 'shares_memory(get_array(result, ""a""), get_array(df1, ""a""))', 'shares_memory(get_array(result, ""b""), get_array(dfs_list[0], ""b""))', 'shares_memory(get_array(result, ""c""), get_array(dfs_list[1], ""c""))', 'shares_memory(get_array(result, ""b""), get_array(dfs_list[0], ""b""))', 'shares_memory(get_array(result, ""c""), get_array(dfs_list[1], ""c""))', 'shares_memory(get_array(result, ""c""), get_array(dfs_list[1], ""c""))']"
